geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PcKD_v_sdPc_change
CG8888	180.021665571998	-2.61127605889506	0.641192193169283	-4.07253252100287	4.6504704386711e-05	0.00024587775453803	depleted in absence of sd
jeb	187.830500113732	-1.26579233307715	0.225185234656957	-5.62111603367528	1.89727782961471e-08	2.02880690614628e-07	depleted in absence of sd
Cyp6g2	268.124463109992	-1.46952754984342	0.623229345651302	-2.3579241897021	0.0183774455625319	0.0466597051937264	depleted in absence of sd
CG8854	29.1784863280778	1.9968974669256	0.431318755261884	4.62974874745047	3.66109688241397e-06	2.5289135532553e-05	enriched in absence of sd
CG43315	48.6084122902787	-3.83887384757895	0.943477607524693	-4.06885528279851	4.72446787482648e-05	0.000249663896083554	depleted in absence of sd
CG30047	17.1504114307118	2.04855734319736	0.521875192251666	3.92537789420248	8.65936877324315e-05	0.000428380693616731	enriched in absence of sd
Cpr49Ac	1448.89088978801	-2.07432257284206	0.408304995071194	-5.08032622153047	3.76787272091982e-07	3.14837803838556e-06	depleted in absence of sd
Cpr49Af	2.54800572625386	-4.28708917448041	1.53060171514552	-2.80091752939976	0.00509575398621271	0.0155142344069323	depleted in absence of sd
Cpr49Ag	153.034470418049	-5.06606741475205	0.700412691547082	-7.23297489593178	4.7252677466213e-13	1.17379691435073e-11	depleted in absence of sd
Cpr49Ah	107.365154696178	3.65326445139337	0.387790205192995	9.4207238926399	4.47988681434704e-21	3.70980208655593e-19	enriched in absence of sd
Cyp301a1	53.6465558089378	-1.21867898503244	0.335404567517999	-3.63345971717288	0.00027964612317137	0.00120450541850337	depleted in absence of sd
CG8785	3.61868659496791	-3.82793351028738	1.57933161390021	-2.42376805263473	0.0153604126417897	0.0400996493778924	depleted in absence of sd
CG8646	12.3455068023315	-2.06096053463456	0.82684169584589	-2.49256967202909	0.0126822446479094	0.034165614252405	depleted in absence of sd
CG3814	151.517008402879	-1.24909256922665	0.215676806639815	-5.79150159299541	6.97598973588102e-09	8.08812645874099e-08	depleted in absence of sd
CR45141	6.35302249789202	2.71216603078767	0.86305386485414	3.14252231666448	0.0016749894411787	0.00590527313234509	enriched in absence of sd
vg	390.090026230286	2.23459747549626	0.312065393524306	7.16067055773108	8.0283374537022e-13	1.89955549979225e-11	enriched in absence of sd
CG17724	203.024617725339	-1.1002078844779	0.16457395485891	-6.68518834235416	2.30627838014498e-11	4.23885049201339e-10	depleted in absence of sd
GstE14	167.593525778686	-2.53537692313213	0.907533199072758	-2.7937015700611	0.00521085424025863	0.0158232037295658	depleted in absence of sd
Mp20	492.484644699863	-2.70005531128533	0.69378497195419	-3.89177543537741	9.95133318807097e-05	0.000484727724642973	depleted in absence of sd
CG42319	207.107025604985	-3.27518949160387	1.05441111360919	-3.10617884175469	0.00189522054164082	0.00657605057215649	depleted in absence of sd
Dh31-R	111.472389275195	1.81638593975488	0.242884645135398	7.47838933474907	7.52390194280999e-14	2.13238391647444e-12	enriched in absence of sd
CG18278	8.77606883996073	1.3917927578112	0.59514199439718	2.3385893970076	0.0193566940815293	0.0487201700853509	enriched in absence of sd
CG42807	143.226928205921	-1.84706423064009	0.570759919427972	-3.23614915443128	0.00121154059701448	0.00442560613387861	depleted in absence of sd
CG6191	98.5087150867716	1.06422345894708	0.26519783487132	4.01294173258793	5.99667194339071e-05	0.000307267002371289	enriched in absence of sd
VGAT	22.0907189358041	1.95758676856564	0.784942998134986	2.49392219972258	0.0126340232972431	0.0340532514542701	enriched in absence of sd
Sox15	895.986944708567	3.28889675855546	0.403426803638141	8.15240020964367	3.56771319825059e-16	1.52850453917252e-14	enriched in absence of sd
Arc2	101.522269304745	1.46323938366119	0.204247214850031	7.16406039972477	7.83218687469321e-13	1.85734717314153e-11	enriched in absence of sd
CG17386	63.9431561904498	-1.64909651742274	0.259629902773525	-6.35172027492243	2.12920243875787e-10	3.23651149775142e-09	depleted in absence of sd
phyl	279.012989455023	-1.12598494819515	0.130888734029323	-8.60261164985289	7.79222888456535e-18	4.15771069769308e-16	depleted in absence of sd
snoRNA:Me18S-A1061	2.45188511716965	-4.31105927153579	1.43853203628095	-2.99684620349591	0.00272788297394415	0.00904508565044638	depleted in absence of sd
snoRNA:Me28S-G2703a	7.98004463486755	-1.84602414601968	0.738702310086625	-2.49900957505223	0.012454094599164	0.0336724201959817	depleted in absence of sd
snoRNA:Me28S-G2703b	9.79198050112775	-4.08481631345027	1.26780842476882	-3.22195075663354	0.00127321015529408	0.00463299645235404	depleted in absence of sd
snoRNA:Me28S-G2703c	11.0781612473267	-1.74977585101678	0.742781977978951	-2.3557058502924	0.0184875506492238	0.0469044672118199	depleted in absence of sd
snoRNA:Or-CD4	10.1559338205142	-1.82822663109542	0.66489422317985	-2.74965034641442	0.00596588872176112	0.0177500040546736	depleted in absence of sd
CG10131	218.559153324629	-1.24860242109423	0.239985997261934	-5.2028136447121	1.96293682686428e-07	1.74561167817573e-06	depleted in absence of sd
kn	42.3377281173038	1.70271798769737	0.575244258873051	2.95999127576367	0.0030764775430664	0.0100597594375164	enriched in absence of sd
Cyp6a17	281.355226665902	1.04277578250517	0.166399437771023	6.26670255905613	3.68773590792666e-10	5.38095309283408e-09	enriched in absence of sd
CG8157	93.9991451955894	-5.25773503216278	1.51139265904994	-3.47873532445751	0.000503785894337038	0.00202171637873244	depleted in absence of sd
CG8160	10.1103998284764	-7.38459249227594	2.93468940878468	-2.51631142640545	0.0118590342643062	0.0322973386291965	depleted in absence of sd
CG30471	34.3597553987599	-2.07652088138127	0.555590338799175	-3.73750358199058	0.000185856443028667	0.000840694931312196	depleted in absence of sd
CG8192	31.7438768421856	1.16292061339996	0.403506989035517	2.8820333847987	0.00395117867708901	0.0124989191182689	enriched in absence of sd
Cep89	4.37396020687138	-3.30139119890332	1.27611047325762	-2.58707319474904	0.00967950282480724	0.0271026079094603	depleted in absence of sd
CG33465	93.7868018079876	-2.15350854399815	0.365164974871251	-5.89735788531588	3.69368154727878e-09	4.53919172989912e-08	depleted in absence of sd
Poxn	62.9384713668606	2.03659670105101	0.282354200530901	7.21291447841634	5.47668141208445e-13	1.34133803764822e-11	enriched in absence of sd
SP2353	1249.28508295639	-1.20254766978489	0.142423786507926	-8.44344683756859	3.08114529644543e-17	1.50572979019749e-15	depleted in absence of sd
Asph	117.519355091302	-2.29783719755836	0.365480788679185	-6.28716274215818	3.23320395185288e-10	4.76237280682781e-09	depleted in absence of sd
Ptp52F	39.2124317962948	-3.47037912416047	0.799104620478124	-4.34283451156127	1.40656086040321e-05	8.39122274848649e-05	depleted in absence of sd
CG44243	8.2843098689401	-2.9559810959571	0.969345914541593	-3.04945948769484	0.00229253550505685	0.00776654885386605	depleted in absence of sd
krimp	58.0909691615443	1.38514430820346	0.330647685691041	4.18918494865181	2.79958164164549e-05	0.000155734174512386	enriched in absence of sd
CngA	74.3206804091148	-2.03835892884383	0.601982356662006	-3.38607752583737	0.000708993510355053	0.00273200225913528	depleted in absence of sd
CG30098	4.07632757242631	-5.18503359770686	1.42623414099838	-3.63547151807576	0.000277472650680038	0.00119662226012859	depleted in absence of sd
DAT	50.2836746812982	-1.04679853431114	0.298255000719623	-3.50974344700156	0.000448539244647404	0.00182735622147353	depleted in absence of sd
CG4927	43.5291497139019	-1.20171326915624	0.384073698679716	-3.1288611359935	0.0017548521954661	0.00615434079818391	depleted in absence of sd
CG5065	245.240991323964	-1.24753024396085	0.406936564716882	-3.06566269076556	0.00217188182563813	0.00740578419710581	depleted in absence of sd
CG15919	44.5529117526272	-4.55972341926895	1.40949671139437	-3.23500110529394	0.00121642259878869	0.00443871163228617	depleted in absence of sd
CG15615	3.44281385413592	-3.33741332676286	1.25222446549412	-2.66518776683216	0.0076945347197945	0.0221787026377714	depleted in absence of sd
CR44390	30.370296603153	1.19739111350031	0.347901162928674	3.44175657080456	0.000577950092809052	0.00227825181703621	enriched in absence of sd
CG30456	62.8495831020032	-1.07877749156528	0.312670098957933	-3.45020996622521	0.000560150703507222	0.00222232779107683	depleted in absence of sd
CG10764	47.3778352330812	-1.66195087177713	0.38642711946833	-4.30081324018806	1.70172436681305e-05	9.97569138348144e-05	depleted in absence of sd
veil	81.6015169665655	-1.85766498327208	0.53825243122536	-3.45128953536356	0.000557914701282407	0.00221513741306432	depleted in absence of sd
NT5E-2	102.636086487976	-2.11176438183919	0.758874294458719	-2.78275914372017	0.00538988023543825	0.016258254255037	depleted in absence of sd
CG4847	22.3303634338447	-3.58738009191014	1.04330594965767	-3.43847372200573	0.000585003312898825	0.0022999867091338	depleted in absence of sd
CG10936	999.428789260078	-1.04899492504719	0.147157266001274	-7.1283936807993	1.01546990376411e-12	2.37579066075281e-11	depleted in absence of sd
CG5002	52.2710381655919	-1.41180355365466	0.536181069234075	-2.63307236055797	0.00846163177433506	0.0241319184881364	depleted in absence of sd
olf186-M	30.2557819443754	-1.17436221081752	0.463505933135306	-2.53365087017064	0.011288113599877	0.0309439297581949	depleted in absence of sd
PPO1	1853.66480933028	-1.64545737242844	0.234442302479938	-7.01860267973291	2.24098039744045e-12	4.90296506201511e-11	depleted in absence of sd
CG5756	73.2598983379183	-1.06595333063339	0.300745718269839	-3.54436743693547	0.000393556356276301	0.00162873461572519	depleted in absence of sd
CR45310	11.7893142184013	1.76531198983018	0.649387407875483	2.71842657929806	0.0065593211394479	0.0193177641442822	enriched in absence of sd
GstE3	125.240269606976	-2.50591468700054	0.970043369216338	-2.58330170229912	0.00978597045754895	0.0273787263362886	depleted in absence of sd
CR43964	8.37258575755925	1.40240309316699	0.590623315884571	2.37444587006632	0.0175753129774693	0.0449285316837874	enriched in absence of sd
CG15093	2253.85124757316	1.37306412346642	0.200704612668754	6.84121857095802	7.8522341743628e-12	1.57014655823109e-10	enriched in absence of sd
CG15096	7.49375058048103	-3.89759544884384	1.57396186284624	-2.47629598965994	0.0132753469971002	0.0355163926568621	depleted in absence of sd
CG15083	1075.44696379971	1.01830419315842	0.0947021855256409	10.7527000301668	5.75518282520091e-27	9.40432843530487e-25	enriched in absence of sd
tn	116.243700131828	-2.54229873733287	0.49314264990438	-5.15530088063935	2.53223997689454e-07	2.19769009778947e-06	depleted in absence of sd
CG15117	158.042869000041	1.42474874581348	0.26384672689211	5.3999106321909	6.66741026542198e-08	6.46825385489639e-07	enriched in absence of sd
wbl	986.962800888791	-1.86112186805311	0.459892499895722	-4.04686283963124	5.19086365838704e-05	0.000270618405480617	depleted in absence of sd
CG9416	1719.44785777405	-1.62257509246085	0.292587683377616	-5.54560285562923	2.92943066341571e-08	3.01832373182281e-07	depleted in absence of sd
sm	452.629249090838	-1.51970667068259	0.533719997267219	-2.84738566751081	0.00440799247084914	0.0137039811162282	depleted in absence of sd
Obp56c	2.36191677897284	-5.11668077066658	2.04894321887174	-2.4972291684511	0.0125168036749512	0.0337845836135012	depleted in absence of sd
Obp56d	3358.37041577113	-4.51302589439989	1.4887154025486	-3.03149002601426	0.00243349960046557	0.00817524536513619	depleted in absence of sd
Obp56h	12.5753623609762	-3.74434095721687	1.318529110867	-2.83978633945728	0.0045143759322193	0.0139844026952457	depleted in absence of sd
CG9090	13.4652304219028	-5.5168488877278	1.58883372768307	-3.47226320262775	0.000516090082449437	0.00206791957174567	depleted in absence of sd
Cpr56F	49.4036929110177	2.22655965513295	0.650368081594985	3.42353771370891	0.000618116741324896	0.00241474220424944	enriched in absence of sd
CG30154	33.1803252392765	-2.49229834607624	0.394097373453472	-6.32406738526638	2.54766538137031e-10	3.82808686183487e-09	depleted in absence of sd
CG30148	26.6483481562152	-2.31982224443616	0.882664170692901	-2.62820483878378	0.00858368106456178	0.0244333523606933	depleted in absence of sd
insc	136.671661532783	1.01553716608923	0.253135314567831	4.01183520293491	6.02485533779551e-05	0.000308559927143318	enriched in absence of sd
Act57B	2530.53098442267	-2.01114701872003	0.801953647029771	-2.50780955503949	0.0121482122208996	0.0329732684677311	depleted in absence of sd
CG34396	7.6745576863217	-3.91843056437981	1.26274057911901	-3.10311605501237	0.0019149452999803	0.00662690203414758	depleted in absence of sd
ktub	46.3948290203388	-1.49146941824775	0.332386800470256	-4.48714995943774	7.21822697423154e-06	4.63402195804257e-05	depleted in absence of sd
Pu	232.149856953837	-1.46432325943048	0.274160279673636	-5.3411211178134	9.23735110794147e-08	8.67962424859406e-07	depleted in absence of sd
CG9822	4.57858686956683	-6.15857609437726	2.0526605230255	-3.00028963644698	0.00269722992867147	0.00895587045695603	depleted in absence of sd
Fkbp14	2292.44634795714	-1.70984061237493	0.378458989984193	-4.51790195932812	6.24553886085352e-06	4.08224033792538e-05	depleted in absence of sd
CG30287	7.18718181970507	4.16394012383842	1.09187995627105	3.8135512058111	0.000136984127307411	0.000637836154666478	enriched in absence of sd
CG30283	32.6114394285356	1.93553274284965	0.417145396271246	4.63994751027069	3.48497684339977e-06	2.42165367629733e-05	enriched in absence of sd
CG33225	46.8990598009569	1.29835525803348	0.432347676540667	3.0030351230796	0.00267301580078258	0.00889134836023673	enriched in absence of sd
CG4386	99.1650692382545	-1.68053089851813	0.334640380292016	-5.0219011138215	5.11625239569773e-07	4.17036380001612e-06	depleted in absence of sd
CG44163	5.84763716808484	-2.317922037798	0.881320011935161	-2.63005719421758	0.00853705042355652	0.0243204776163318	depleted in absence of sd
CG11073	586.525726625482	-1.42759481994084	0.175933796976145	-8.11438645943858	4.88245289146107e-16	2.03429053143027e-14	depleted in absence of sd
Swim	446.635176592438	-1.00715112277879	0.167224668524851	-6.02274252754234	1.71486127112307e-09	2.21955682839172e-08	depleted in absence of sd
VepD	46.3413424609237	-1.48389579187108	0.297631696155233	-4.98567797395187	6.17449119095516e-07	4.96332274212214e-06	depleted in absence of sd
CG4269	16.7932628001585	-3.14191063180123	1.2840034465502	-2.44696432882854	0.0144065096441779	0.0380366770660975	depleted in absence of sd
CG30196	40.4115081464685	1.74844979906969	0.456002777311024	3.83429638165806	0.000125924234294784	0.000591340656602987	enriched in absence of sd
CG42566	40.2012995841381	-2.00392872016051	0.588839065424798	-3.4031857562216	0.000666049811530503	0.0025836605819681	depleted in absence of sd
CG3831	97.3126118374242	-1.06898849903548	0.223386910406748	-4.78536767033055	1.70674606343201e-06	1.26231614790466e-05	depleted in absence of sd
CG3502	87.0609572679077	-4.13493725614678	0.532853130787729	-7.75999429717904	8.49332045595789e-15	2.90271716759502e-13	depleted in absence of sd
CG34424	184.877592330846	1.01063322944998	0.225620309399237	4.47935397367822	7.48692883197411e-06	4.79181773101501e-05	enriched in absence of sd
yellow-d	120.295141094098	-2.28796092583597	0.650664704877797	-3.51634399204991	0.000437533706044425	0.00178599824270593	depleted in absence of sd
yellow-d2	27.377721447541	-3.18054292244135	0.886123113088131	-3.58927882081439	0.000331594034632451	0.00139831065088152	depleted in absence of sd
CG43795	20.7841757179859	-1.21459063682501	0.414516989936606	-2.93013475035308	0.00338815044617192	0.0109429516263329	depleted in absence of sd
ItgaPS5	82.2223936740121	1.01204222330147	0.274853561107028	3.68211428378539	0.000231307671973101	0.00101682035876195	enriched in absence of sd
retn	656.980525725556	-1.0559432996531	0.154474637354395	-6.83570661007966	8.16017967806662e-12	1.62550779187087e-10	depleted in absence of sd
l(2)efl	266.893398106645	-2.22216357724313	0.63636124574083	-3.49198445398126	0.00047944615116935	0.00194117222180761	depleted in absence of sd
CG13560	289.486044666533	-7.73815350500352	1.86796005647586	-4.14256904379556	3.43436928235862e-05	0.000187848503948255	depleted in absence of sd
CG11300	762.405047302586	-8.07776072079658	1.61492134858306	-5.00195302259396	5.67524215699351e-07	4.58668334450063e-06	depleted in absence of sd
CG5597	35.1364710798367	-1.53089956384969	0.619432412464004	-2.4714553727662	0.0134564345536346	0.0358998450413038	depleted in absence of sd
Mlp60A	99.7669808693991	-3.06625850977407	0.792969497270354	-3.86680511713134	0.000110270477063089	0.000529480555154172	depleted in absence of sd
CG16786	587.442109858868	-1.19978926669483	0.294086842810695	-4.07971079300253	4.50917649308519e-05	0.00023925402214452	depleted in absence of sd
nord	546.666925721031	1.31544963659473	0.0805909066697171	16.3225566128173	6.82177867299558e-60	8.91777017027347e-57	enriched in absence of sd
CG3394	67.8360076319022	-3.43191315164442	0.693645120545854	-4.94764981399095	7.51148871678515e-07	5.93316835348483e-06	depleted in absence of sd
betaTub60D	6877.14301582164	-1.31030276429669	0.142172928562361	-9.21626063095375	3.07641803324759e-20	2.18865168651043e-18	depleted in absence of sd
CR44811	77.6352258158326	2.04480314576027	0.370047567069161	5.52578459562769	3.28016381566847e-08	3.36973999845392e-07	enriched in absence of sd
Cpr60D	8.61709089651692	-5.16518950683012	1.53773161045331	-3.35896685202917	0.000782344511271259	0.00298495399448188	depleted in absence of sd
CG3880	442.781075159483	1.25234842816536	0.0961821912974405	13.0205853211694	9.34518012024513e-39	4.88659468487618e-36	enriched in absence of sd
Lcp9	94.0240943765736	-3.3240616527006	1.00357039864902	-3.312235651007	0.000925535490660514	0.00347549377426487	depleted in absence of sd
CR43257	52.6399894946881	1.63191190170693	0.287187901660436	5.68238387575415	1.32830101261371e-08	1.46533459809221e-07	enriched in absence of sd
Phk-3	1707.21283034936	1.21900027242143	0.297455248568614	4.09809636336016	4.16561868220904e-05	0.000223062161692484	enriched in absence of sd
Nplp1	278.840229902747	-1.99321973131166	0.225101106245557	-8.8547753698612	8.38525071459446e-19	5.06895676145831e-17	depleted in absence of sd
gsb	101.482840712821	-1.17204309828823	0.254685900909413	-4.60191590544741	4.18622232949753e-06	2.84652230961542e-05	depleted in absence of sd
mthl14	29.2302611870307	-1.76240743647089	0.44431882872344	-3.9665378159517	7.29242097566457e-05	0.000366302298575889	depleted in absence of sd
Kah	12.835563649945	-3.16044886060902	0.847153140167772	-3.730670065135	0.000190971181975378	0.00086048109482917	depleted in absence of sd
Gr61a	37.4102151589407	1.52897700785931	0.35019507837392	4.3660722331076	1.26500661663992e-05	7.66035853898104e-05	enriched in absence of sd
CG13907	129.180598527614	-1.00136655871433	0.252575794188696	-3.96461807407492	7.35135525375987e-05	0.000368908220939639	depleted in absence of sd
nerfin-1	438.077104452754	-1.18618899457011	0.496720152870263	-2.38804281991741	0.0169383681244487	0.0435343951451178	depleted in absence of sd
mwh	56.8004473405157	-1.32335844244995	0.3259827510188	-4.05959652255842	4.91575844879632e-05	0.000257899065470063	depleted in absence of sd
CG32335	13.1693021301276	-2.47844625733296	0.669699603426275	-3.70083279824699	0.000214893043436397	0.000953075253714097	depleted in absence of sd
CG9119	154.320543915732	-1.77052750689969	0.22835792558433	-7.75330001080192	8.95347498348334e-15	3.02049810894415e-13	depleted in absence of sd
LysS	10.0105262212879	-5.31659077491517	1.56542458004582	-3.39626120778016	0.000683131345344152	0.00264305867910068	depleted in absence of sd
CG9192	276.944863196659	-3.63442170068924	0.934154642770095	-3.89059962268336	9.9996811610415e-05	0.000486103512911497	depleted in absence of sd
CG32318	12.5801376116472	8.26658019072074	1.30832509228031	6.31844504053095	2.64208223810118e-10	3.93865118952696e-09	enriched in absence of sd
ru	835.278913732212	-1.5511888527011	0.167634247366537	-9.25341257570943	2.17437230137924e-20	1.57913788387667e-18	depleted in absence of sd
CG12003	3.14722658564184	-3.89875489855781	1.54259419203105	-2.52740151538139	0.0114910047315256	0.0314259747600144	depleted in absence of sd
CG1139	31.1030332969379	-2.08298745273951	0.516871730746978	-4.02998912269626	5.57794339774418e-05	0.000288639940888712	depleted in absence of sd
CG15822	376.890811531773	-1.1115103162033	0.150145921791475	-7.40286717708507	1.3327504055669e-13	3.6296624326611e-12	depleted in absence of sd
spz5	134.895656328327	-2.16918728660305	0.311205661428857	-6.9702693602794	3.16334727390454e-12	6.75148689601911e-11	depleted in absence of sd
CG12009	100.326772494131	-4.24784149039556	0.913278447675057	-4.65120084811958	3.30007726535756e-06	2.30696577814902e-05	depleted in absence of sd
ImpE2	20236.0875415904	-2.07677694071564	0.576500767327401	-3.60238365396002	0.000315312538567169	0.00133665931428271	depleted in absence of sd
Awh	69.6681798035673	-1.13248699620435	0.249137657651412	-4.54562753330894	5.47718203943366e-06	3.62075662252827e-05	depleted in absence of sd
Eip63F-1	60.652812858853	-3.02857263481757	0.532626324143718	-5.68611143973495	1.29964604742358e-08	1.43523741963631e-07	depleted in absence of sd
CG14984	534.346639849309	1.33506115266435	0.197024467743488	6.77611856006893	1.23447387885902e-11	2.38194240315638e-10	enriched in absence of sd
scrt	1526.65178812673	-1.38248534774356	0.113671745011441	-12.162084320993	4.94798820035504e-34	1.61706439372853e-31	depleted in absence of sd
dib	154.330161339486	-2.66292834222619	0.795598935351569	-3.34707378793747	0.000816694683714697	0.00309792999720287	depleted in absence of sd
Faa	44.5215788886621	2.05689854173461	0.385538141404016	5.33513632203546	9.54728019702928e-08	8.95474944399392e-07	enriched in absence of sd
nab	187.770912741133	1.30519811010677	0.20789540427541	6.27814796895511	3.42629761692242e-10	5.02073429589752e-09	enriched in absence of sd
CG15005	15.2692726953073	-1.88315250150188	0.607388500500876	-3.10040855226755	0.0019325387835023	0.00667752939394081	depleted in absence of sd
Cpr64Ad	11.6271605002781	-2.69291346221245	0.931023144526909	-2.89242375771532	0.00382281952492727	0.0121496433870107	depleted in absence of sd
ImpL2	3391.11250469399	-1.77528254544128	0.253276198055703	-7.00927508810301	2.39556043250296e-12	5.23022359146472e-11	depleted in absence of sd
CG1273	509.728162527776	-2.05869806274403	0.533565601695338	-3.85837853152973	0.000114141771646495	0.000544975455350764	depleted in absence of sd
CG15021	33.086553082668	-2.0441325154691	0.822445324262087	-2.48543271530316	0.0129394045137814	0.0347242218129652	depleted in absence of sd
CG11345	4.02222991229151	-3.77420750241132	1.6159806311415	-2.33555243774505	0.0195145799115252	0.0490585280564257	depleted in absence of sd
CG32249	161.303637579715	-2.82597543489837	0.957092599003608	-2.952666688511	0.00315041928472048	0.0102543059071294	depleted in absence of sd
NT1	270.060915327952	-1.14906910349339	0.15644629033457	-7.3448152783683	2.06043460366765e-13	5.44142047604957e-12	depleted in absence of sd
CG11353	129.30824858636	1.68882238742505	0.19001573231317	8.88780295645022	6.23290896278901e-19	3.87998582933616e-17	enriched in absence of sd
CG15212	114.130357221338	1.42148599691794	0.224963357134081	6.31874459479513	2.63696671433273e-10	3.93865118952696e-09	enriched in absence of sd
Gdap1	2.45579343645921	-4.39557501208576	1.59268726027771	-2.75984816461665	0.00578282312500136	0.0172988456067689	depleted in absence of sd
lama	673.526045055911	-1.85138469579398	0.111667139366738	-16.5794942567092	9.80504858515126e-62	1.4648742586216e-58	depleted in absence of sd
DIP-delta	62.4450312338947	-1.25535523823226	0.252859806740664	-4.96462943009274	6.88323698375156e-07	5.49502995237205e-06	depleted in absence of sd
mthl2	107.859441672237	-1.91877846782591	0.29363862179969	-6.53448942126843	6.38269058001268e-11	1.07488209477895e-09	depleted in absence of sd
Blimp-1	676.779631739133	-2.88685127934972	0.978586096235301	-2.95002278333574	0.00317750496957501	0.0103357340303452	depleted in absence of sd
Tektin-C	54.4194176561759	8.49777520247367	1.07664380698703	7.89283804664662	2.95390840572034e-15	1.09546007471714e-13	enriched in absence of sd
CG42272	213.128697080714	1.48003642449975	0.139036043877658	10.6449837266808	1.84016425601776e-26	2.74920539849053e-24	enriched in absence of sd
Jon65Aiv	61.4968969150974	-4.82443096188665	1.57245267514044	-3.0680929468709	0.002154296006226	0.00735781438050669	depleted in absence of sd
Jon65Aiii	37.4548681991372	-4.0222620285434	1.14302992185386	-3.5189472748183	0.000433262804289834	0.00177202284210524	depleted in absence of sd
Lcp65Ac	69.5043092154384	-2.95771335906861	1.0794594284299	-2.73999492817499	0.00614401324698824	0.0181971369405276	depleted in absence of sd
CG10226	28.5752567099656	-2.94861300022307	0.501387317796833	-5.88090862206027	4.08020387390358e-09	4.96749384322278e-08	depleted in absence of sd
Mdr65	188.486873828276	-1.06372155238695	0.336576098781036	-3.16041916297501	0.00157542314417057	0.00560400518426388	depleted in absence of sd
ImpL3	341.909964711363	-1.59807900434393	0.251594104146329	-6.35181420393887	2.12790243112799e-10	3.23651149775142e-09	depleted in absence of sd
jv	29.2754321241571	-3.05942134870091	0.705848774207579	-4.33438643020322	1.46167223127222e-05	8.69520375122006e-05	depleted in absence of sd
CG8398	19.199466464917	-1.05236254710321	0.443633728362109	-2.37214278316601	0.0176852549081437	0.045154982640062	depleted in absence of sd
SP1173	2240.44293770662	2.01486710372685	0.253441255909597	7.95003598169338	1.86457351393764e-15	7.19546487408113e-14	enriched in absence of sd
CR45759	5.48564518432747	2.93252588802517	0.914600371509991	3.20634670548364	0.00134431909927316	0.00486298482884769	enriched in absence of sd
vvl	1452.6552732235	1.52933265736391	0.215549031784779	7.09505695618672	1.29298224105254e-12	2.94597130216286e-11	enriched in absence of sd
CG42458	64.5630024916005	-1.19132814521888	0.272999571608875	-4.363846207516	1.27795435451726e-05	7.72534487834769e-05	depleted in absence of sd
CG8539	38.0268414848474	2.32828062106218	0.461324982227512	5.04694241751239	4.48936580984871e-07	3.71251555275018e-06	enriched in absence of sd
CG32373	403.843093568497	2.45948599288071	0.140087469219509	17.5567879595771	5.27785289118242e-69	1.10391571071972e-65	enriched in absence of sd
Ank2	1514.78948601061	-1.01894397291098	0.133923552830162	-7.60840010123669	2.77509628893977e-14	8.51083782690093e-13	depleted in absence of sd
CG13685	29.4960965015157	1.85840565034284	0.377752047836226	4.91964414485067	8.67016978717446e-07	6.77672912064802e-06	enriched in absence of sd
nmo	2458.4023595559	-1.00055188071881	0.130992859467067	-7.63821695922564	2.20250501106622e-14	6.95130689551822e-13	depleted in absence of sd
CG43886	27.0766513530117	-2.599448929078	0.77870920422495	-3.33815102604988	0.000843378956267406	0.00318989407762913	depleted in absence of sd
CG13678	53.4877717463089	-2.92588075431535	0.63091040419206	-4.63755350185136	3.52557367809155e-06	2.44336974986623e-05	depleted in absence of sd
CG7201	11.9701785658342	2.66117019548613	0.709292521504429	3.75186557704248	0.000175523573500504	0.000798792659559734	enriched in absence of sd
Cpr66Cb	30.1724200402835	-3.65695923120468	0.816905277034664	-4.47660130741144	7.58406884192184e-06	4.84509419357475e-05	depleted in absence of sd
ImpE1	4761.32466085895	-1.41047902223799	0.402188309910378	-3.50701148562049	0.000453169588010936	0.00184550138295108	depleted in absence of sd
Zasp66	438.986075595939	-2.81311864702163	0.721542022849416	-3.89875926548594	9.66868399109165e-05	0.000472059277212122	depleted in absence of sd
Cpr66D	357.915766549956	2.27656162939381	0.229099187843614	9.93701309385616	2.87312979297734e-23	2.94580307597618e-21	enriched in absence of sd
Prm	455.12184105649	-2.91688563504526	0.967839760695255	-3.01381050200903	0.00257988892986619	0.00862547264339533	depleted in absence of sd
CG5653	336.898258922703	-1.06138778397348	0.143787791264978	-7.38162659455224	1.56367233591098e-13	4.23649877952256e-12	depleted in absence of sd
CG5144	14.6540764276748	1.68940495967613	0.542646324712111	3.11327080409585	0.00185026158776468	0.00644786260741188	enriched in absence of sd
PGRP-LC	176.38096914063	1.24652757375557	0.154837949972538	8.05053007984576	8.24362110759532e-16	3.3031336989744e-14	enriched in absence of sd
Hsp67Bc	559.401528971769	-2.33838804723927	0.416966145949635	-5.608100489582	2.04559250623283e-08	2.17089068770775e-07	depleted in absence of sd
CG4456	5.31510349663405	-2.9145233127877	1.18952986768958	-2.45014723207294	0.0142797811343686	0.0377707806065263	depleted in absence of sd
Hsp26	2410.22978948611	-1.85908679340487	0.315726457336934	-5.8882831964282	3.90228025236644e-09	4.76196579687844e-08	depleted in absence of sd
Hsp67Ba	2391.74402002491	-1.11844876506554	0.257769877937569	-4.33894283542481	1.43169753911371e-05	8.5363129213519e-05	depleted in absence of sd
Hsp23	18576.3065412289	-2.04474957561416	0.301772378305251	-6.77580097654211	1.23718894156584e-11	2.38278488966769e-10	depleted in absence of sd
